from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
11260,11260,4,0,14677592,14685390
11260,11260,4,0,14677593,14685412
11260,11260,4,0,14677594,14685392
11260,11260,4,0,14677595,14685393
11260,11260,4,0,14677596,14685394
11260,11260,4,0,14677597,14685395
11260,11260,4,0,14677598,14685396
11260,11260,4,0,14677599,14685416
11260,11260,4,0,14677600,14685417
11260,11260,4,0,14677601,14685418
11260,11260,4,0,14677602,14685419
11260,11260,4,0,14677603,14685420
11260,11260,4,0,14677604,14685421
11260,11260,4,0,14677605,14685422
11260,11260,4,0,14677606,14685423
11260,11260,4,0,14677607,14685398
11260,11260,4,0,14677607,14685424
11260,11260,4,0,14677608,14685399
11260,11260,4,0,14677608,14685425
11260,11260,4,0,14677609,14685400
11260,11260,4,0,14677609,14685426
11260,11260,4,0,14677610,14685401
11260,11260,4,0,14677610,14685427
11260,11260,4,0,14677611,14685403
11260,11260,4,0,14677611,14685429
11260,11260,4,0,14677612,14685404
11260,11260,4,0,14677612,14685430
11260,11260,4,0,14677613,14685405
11260,11260,4,0,14677613,14685431
11260,11260,4,0,14677614,14685402
11260,11260,4,0,14677614,14685428
11260,11260,4,0,14677615,14685432
11260,11260,4,0,14677615,14685449
11260,11260,4,0,14677616,14685406
11260,11260,4,0,14677616,14685433
11260,11260,4,0,14677617,14685407
11260,11260,4,0,14677617,14685434
11260,11260,4,0,14677618,14685391
11260,11260,4,0,14677619,14685408
11260,11260,4,0,14677619,14685435
11260,11260,4,0,14677620,14685409
11260,11260,4,0,14677620,14685436
11260,11260,4,0,14677621,14685410
11260,11260,4,0,14677622,14685411
11260,11260,4,0,14677623,14685413
11260,11260,4,0,14677624,14685414
11260,11260,4,0,14677625,14685415
11260,11260,4,0,14677626,14685386
11260,11260,4,0,14677627,14685387
11260,11260,4,0,14677628,14685437
11260,11260,4,0,14677629,14685438
11260,11260,4,0,14739858,14739988
11260,11260,4,0,14739859,14739989
11260,11260,4,0,14739860,14739990
11260,11260,4,0,14739861,14739991
11260,11260,4,0,14739862,14739992
11260,11260,4,0,14739863,14739993
11260,11260,4,0,14739864,14739994
11260,11260,4,0,14739865,14739995
11260,11260,4,0,14739866,14739996
11260,11260,4,0,14739867,14739997
11260,11260,4,0,14739868,14739998
11260,11260,4,0,14739869,14739999
11260,11260,4,0,14739870,14740000
11260,11260,4,0,14739871,14740001
11260,11260,4,0,14739872,14740002
11260,11260,4,0,14739873,14740003
11260,11260,4,0,14739874,14740004
11260,11260,4,0,14739875,14740005
11260,11260,4,0,14739876,14740006
11260,11260,4,0,14739877,14740007
11260,11260,4,0,14739878,14740008
11260,11260,4,0,14739879,14740009
11260,11260,4,0,14739880,14740010
11260,11260,4,0,14739881,14740011
11260,11260,4,0,14739882,14740012
11260,11260,4,0,14739883,14740013
11260,11260,4,0,14739884,14740014
11260,11260,4,0,14739885,14740015
11260,11260,4,0,14739886,14740016
11260,11260,4,0,14739887,14740017
11260,11260,4,0,14739888,14740018
11260,11260,4,0,14739889,14740019
11260,11260,4,0,14739890,14740020
11260,11260,4,0,14739891,14740021
11260,11260,4,0,14739892,14740022
11260,11260,4,0,14739893,14740023
11260,11260,4,0,14739894,14740024
11260,11260,4,0,14739895,14740025
11260,11260,4,0,14739896,14740026
11260,11260,4,0,14739897,14740027
11260,11260,4,0,14739898,14740028
11260,11260,4,0,14739899,14740029
11260,11260,4,0,14739900,14740030
11260,11260,4,0,14739901,14740031
11260,11260,4,0,14739902,14740032
11260,11260,4,0,14739903,14740033
11260,11260,4,0,14739904,14740034
11260,11260,4,0,14739905,14740035
11260,11260,4,0,14739906,14740036
11260,11260,4,0,14739907,14740037
11260,11260,4,0,14739908,14740038
11260,11260,4,0,14739909,14740039
11260,11260,4,0,14739910,14740040
11260,11260,4,0,14739911,14740041
11260,11260,4,0,14739912,14740042
11260,11260,4,0,14739913,14740043
11260,11260,4,0,14739914,14740044
11260,11260,4,0,14739915,14740045
11260,11260,4,0,14739916,14740046
11260,11260,4,0,14739917,14740047
11260,11260,4,0,14739918,14740048
11260,11260,4,0,14739919,14740049
11260,11260,4,0,14739920,14740050
11260,11260,4,0,14739921,14740051
11260,11260,4,0,14740304,14740444
11260,11260,4,0,14740305,14740445
11260,11260,4,0,14740306,14740446
11260,11260,4,0,14740307,14740447
11260,11260,4,0,14740308,14740448
11260,11260,4,0,14740309,14740449
11260,11260,4,0,14740310,14740450
11260,11260,4,0,14740311,14740451
11260,11260,4,0,14740312,14740452
11260,11260,4,0,14740313,14740453
11260,11260,4,0,14740314,14740454
11260,11260,4,0,14740315,14740455
11260,11260,4,0,14740316,14740456
11260,11260,4,0,14740317,14740457
11260,11260,4,0,14740318,14740458
11260,11260,4,0,14740319,14740459
11260,11260,4,0,14740320,14740460
11260,11260,4,0,14740321,14740461
11260,11260,4,0,14740322,14740462
11260,11260,4,0,14740323,14740463
11260,11260,4,0,14740324,14740464
11260,11260,4,0,14740325,14740465
11260,11260,4,0,14740326,14740466
11260,11260,4,0,14740327,14740467
11260,11260,4,0,14740328,14740468
11260,11260,4,0,14740329,14740469
11260,11260,4,0,14740330,14740470
11260,11260,4,0,14740331,14740471
11260,11260,4,0,14740332,14740472
11260,11260,4,0,14740333,14740473
11260,11260,4,0,14740334,14740474
11260,11260,4,0,14740335,14740475
11260,11260,4,0,14740336,14740476
11260,11260,4,0,14740337,14740477
11260,11260,4,0,14740338,14740478
11260,11260,4,0,14740339,14740479
11260,11260,4,0,14740340,14740480
11260,11260,4,0,14740341,14740481
11260,11260,4,0,14740342,14740482
11260,11260,4,0,14740343,14740483
11260,11260,4,0,14740344,14740484
11260,11260,4,0,14740345,14740485
11260,11260,4,0,14740346,14740486
11260,11260,4,0,14740347,14740487
11260,11260,4,0,14740348,14740488
11260,11260,4,0,14740349,14740489
11260,11260,4,0,14740350,14740490
11260,11260,4,0,14740351,14740491
11260,11260,4,0,14740352,14740492
11260,11260,4,0,14740353,14740493
11260,11260,4,0,14740354,14740494
11260,11260,4,0,14740355,14740495
11260,11260,4,0,14740356,14740496
11260,11260,4,0,14740357,14740497
11260,11260,4,0,14740358,14740498
11260,11260,4,0,14740359,14740499
11260,11260,4,0,14740360,14740500
11260,11260,4,0,14740361,14740501
11260,11260,4,0,14740362,14740502
11260,11260,4,0,14740363,14740503
11260,11260,4,0,14740364,14740504
11260,11260,4,0,14740365,14740505
11260,11260,4,0,14740366,14740506
11260,11260,4,0,14740367,14740507
11260,11260,4,0,14740368,14740508
11260,11260,4,0,14740369,14740509
11260,11260,4,0,14740370,14740510
11260,11260,4,0,14740371,14740511
11260,11260,4,0,14740372,14740512
11260,11260,4,0,14740373,14740513
11260,11276,2,300,,
11260,11277,2,300,,
11262,826,2,300,,
11268,11246,0,240,,
11268,11248,0,240,,
11268,11250,0,240,,
11268,11253,0,240,,
11268,11266,0,240,,
11268,11267,0,240,,
11268,11268,0,240,,
11268,11269,0,240,,
11268,11288,0,240,,
11268,11289,0,240,,
11268,11788,0,240,,
11270,11246,0,240,,
11270,11248,0,240,,
11270,11250,0,240,,
11270,11253,0,240,,
11270,11256,0,240,,
11270,11266,0,240,,
11270,11267,0,240,,
11270,11268,0,240,,
11270,11269,0,240,,
11270,11288,0,240,,
11270,11289,0,240,,
11270,11788,0,240,,
11273,11522,2,300,,
11273,11523,2,300,,
11273,11706,2,360,,
11273,4494,2,480,,
11273,4495,2,360,,
11273,4882,2,360,,
11273,8535,2,540,,
11273,9129,2,360,,
11273,985,2,300,,
11274,10468,2,420,,
11274,11310,2,360,,
11274,11337,2,360,,
11275,10468,2,420,,
11275,11310,2,360,,
11275,11311,2,360,,
11275,11337,2,360,,
11276,10360,2,300,,
11276,11258,2,300,,
11276,11260,2,300,,
11277,10360,2,300,,
11277,11260,2,300,,
11278,11088,2,300,,
11278,11357,2,300,,
11278,12548,2,360,,
11278,12764,2,360,,
11278,932,2,480,,
11279,11088,0,240,,
11279,11227,2,360,,
11279,11357,2,300,,
11279,12548,2,360,,
11279,12764,2,360,,
11279,932,2,480,,
11280,10799,2,300,,
11280,12866,2,300,,
11280,1586,2,300,,
11280,423,2,300,,
11281,10799,2,300,,
11281,12866,2,300,,
11281,1586,2,300,,
11281,423,2,300,,
11282,11354,2,300,,
11282,12586,2,300,,
11282,160,2,300,,
11282,627,2,300,,
11283,11354,2,300,,
11283,12586,2,300,,
11283,12975,2,300,,
11283,160,2,300,,
11284,10745,2,300,,
11284,2051,2,300,,
11285,10745,2,300,,
11285,2051,2,300,,
11286,11251,0,240,,
11286,11252,0,240,,
11287,11251,0,240,,
11287,11252,0,240,,
11288,11246,0,240,,
11288,11248,0,240,,
11288,11250,0,240,,
11288,11253,0,240,,
11288,11256,0,240,,
11288,11266,0,240,,
11288,11267,0,240,,
11288,11268,0,240,,
11288,11269,0,240,,
11288,11788,0,240,,
11289,11246,0,240,,
11289,11248,0,240,,
11289,11253,0,240,,
11289,11256,0,240,,
11289,11266,0,240,,
11289,11267,0,240,,
11289,11268,0,240,,
11289,11269,0,240,,
11289,11288,0,240,,
11289,11788,0,240,,
11290,8604,2,300,,
11292,11387,2,480,,
11292,13007,2,300,,
11292,13077,2,300,,
11293,13007,2,300,,
11293,13077,2,300,,
11294,11243,2,360,,
11294,11247,2,360,,
11294,11707,2,300,,
11294,12716,2,300,,
11294,6753,2,300,,
113,11016,0,240,,
1130,1254,0,240,,
1130,659,0,240,,
11303,11438,2,300,,
11303,12036,2,360,,
11303,12138,2,480,,
11303,35,2,300,,
11303,77,2,360,,
11303,8035,2,480,,
11303,8039,2,360,,
11303,9069,2,300,,
11303,938,2,300,,
11303,96,2,360,,
11305,11245,0,240,,
11305,11305,0,240,,
11307,2892,0,240,,
11307,3151,2,360,,
11310,10468,2,360,,
11310,11274,2,360,,
11310,11337,2,300,,
11311,10468,2,300,,
11311,11274,2,420,,
11311,11275,2,420,,
11311,11337,2,300,,
11318,11114,2,600,,
11318,11962,2,540,,
1133,1075,0,240,,
1133,1828,0,240,,
1133,1833,2,300,,
11331,12516,2,300,,
11331,5332,2,300,,
11337,11274,2,360,,
11337,11275,2,360,,
11337,11310,2,360,,
11337,11311,2,300,,
11349,10745,0,240,,
11349,2051,0,240,,
11354,11282,2,300,,
11354,11283,2,300,,
11354,12975,2,360,,
11354,627,2,300,,
11357,11227,2,360,,
11357,11278,2,300,,
11357,11279,2,300,,
11357,12548,2,300,,
1137,1617,0,240,,
1137,1683,0,240,,
11388,13007,2,300,,
11388,13077,2,300,,
1139,1160,2,360,,
1139,1654,0,240,,
11392,11392,4,0,14689045,14689014
11392,11392,4,0,14689046,14689011
11392,11392,4,0,14689047,14689003
11392,11392,4,0,14689048,14689021
11392,11392,4,0,14689049,14689000
11392,11392,4,0,14689050,14689012
11392,11392,4,0,14689051,14689009
11392,11392,4,0,14689052,14689010
11392,11392,4,0,14689053,14688995
11392,11392,4,0,14689054,14689002
11392,11392,4,0,14689055,14688984
11392,11392,4,0,14689056,14688992
11392,11392,4,0,14689057,14688997
11392,11392,4,0,14689058,14689008
11392,11392,4,0,14689059,14688982
11392,11392,4,0,14689060,14688985
11392,11392,4,0,14689061,14689019
11392,11392,4,0,14689062,14688986
11392,11392,4,0,14689063,14689020
11392,11392,4,0,14689064,14689001
11392,11392,4,0,14689065,14688983
11392,11392,4,0,14689066,14689006
11392,11392,4,0,14689067,14689004
11392,11392,4,0,14689068,14688990
11392,11392,4,0,14689069,14689013
11392,11392,4,0,14689070,14689023
11392,11392,4,0,14689071,14689025
11392,11392,4,0,14689072,14689024
11392,11392,4,0,14689073,14688998
11392,11392,4,0,14689074,14689026
11392,11392,4,0,14689075,14689022
11392,11392,4,0,14689076,14688993
11392,11392,4,0,14689077,14689017
11392,11392,4,0,14689078,14689016
11392,11392,4,0,14689079,14688996
11392,11392,4,0,14689080,14689027
11392,11392,4,0,14689081,14688999
11392,11392,4,0,14689082,14688991
11392,11392,4,0,14689083,14688988
11392,11392,4,0,14689084,14688987
11392,11392,4,0,14689085,14688989
11392,11392,4,0,14689086,14689007
11392,11392,4,0,14689087,14688980
11392,11392,4,0,14689088,14688981
11392,11392,4,0,14689089,14689015
11392,11392,4,0,14689090,14688994
11392,11392,4,0,14689091,14689005
11392,11392,4,0,14689092,14689018
11392,11392,4,0,14689093,14689028
11392,11392,4,0,14689094,14689029
11392,11392,4,0,14689095,14689030
11392,11392,4,0,14689103,14689039
11392,11392,4,0,14689104,14689040
11392,11392,4,0,14689105,14689041
11392,11392,4,0,14689106,14689042
11392,11392,4,0,14689107,14689043
11392,11392,4,0,14689144,14689109
11392,11392,4,0,14689145,14689114
11392,11392,4,0,14689146,14689129
11392,11392,4,0,14689147,14689127
11392,11392,4,0,14689148,14689119
11392,11392,4,0,14689149,14689128
11392,11392,4,0,14689150,14689122
11392,11392,4,0,14689151,14689123
11392,11392,4,0,14689152,14689124
11392,11392,4,0,14689153,14689115
11392,11392,4,0,14689154,14689132
11392,11392,4,0,14689155,14689117
11392,11392,4,0,14689156,14689112
11392,11392,4,0,14689157,14689131
11392,11392,4,0,14689158,14689113
11392,11392,4,0,14689159,14689138
11392,11392,4,0,14689160,14689108
11392,11392,4,0,14689161,14689110
11392,11392,4,0,14689162,14689130
11392,11392,4,0,14689163,14689111
11392,11392,4,0,14689164,14689120
11392,11392,4,0,14689165,14689121
11392,11392,4,0,14689166,14689133
11392,11392,4,0,14689167,14689134
11392,11392,4,0,14689168,14689118
11392,11392,4,0,14689169,14689125
11392,11392,4,0,14689170,14689136
11392,11392,4,0,14689171,14689137
11392,11392,4,0,14689172,14689116
11392,11392,4,0,14689173,14689135
11392,11392,4,0,14689174,14689126
11392,11392,4,0,14689175,14689139
11392,11392,4,0,14689176,14689141
11392,11392,4,0,14689177,14689142
11392,11392,4,0,14689178,14689143
11392,11392,4,0,14689211,14689185
11392,11392,4,0,14689212,14689196
11392,11392,4,0,14689213,14689186
11392,11392,4,0,14689214,14689197
11392,11392,4,0,14689215,14689187
11392,11392,4,0,14689216,14689188
11392,11392,4,0,14689217,14689189
11392,11392,4,0,14689218,14689190
11392,11392,4,0,14689219,14689191
11392,11392,4,0,14689220,14689179
11392,11392,4,0,14689221,14689192
11392,11392,4,0,14689222,14689193
11392,11392,4,0,14689223,14689194
11392,11392,4,0,14689224,14689195
11392,11392,4,0,14689225,14689200
11392,11392,4,0,14689226,14689201
11392,11392,4,0,14689227,14689198
11392,11392,4,0,14689228,14689199
11392,11392,4,0,14689229,14689202
11392,11392,4,0,14689230,14689180
11392,11392,4,0,14689231,14689181
11392,11392,4,0,14689232,14689182
11392,11392,4,0,14689233,14689183
11392,11392,4,0,14689234,14689184
11392,11392,4,0,14689235,14689203
11392,11392,4,0,14689236,14689204
11392,11392,4,0,14689237,14689205
11392,11392,4,0,14689238,14689206
11392,11392,4,0,14689239,14689207
11392,11392,4,0,14689240,14689209
11392,11392,4,0,14689241,14689210
11392,11392,4,0,14689242,14689208
114,11016,0,240,,
114,113,2,300,,
114,114,0,240,,
114,12958,0,240,,
114,56,0,240,,
11402,11402,0,240,,
11402,3317,2,360,,
11403,12721,2,300,,
11403,331,2,360,,
11403,545,2,300,,
11405,11408,2,480,,
11426,12348,2,300,,
11427,25,0,240,,
11427,26,2,360,,
11429,12348,2,300,,
11429,25,0,240,,
11429,26,2,360,,
11429,98,2,480,,
1143,2120,2,300,,
1143,857,2,300,,
1143,887,0,240,,
11434,11434,4,0,14724458,14724562
11434,11434,4,0,14724459,14724563
11434,11434,4,0,14724460,14724564
11434,11434,4,0,14724461,14724565
11434,11434,4,0,14724462,14724566
11434,11434,4,0,14724463,14724567
11434,11434,4,0,14724464,14724568
11434,11434,4,0,14724465,14724569
11434,11434,4,0,14724466,14724570
11434,11434,4,0,14724467,14724571
11434,11434,4,0,14724468,14724572
11434,11434,4,0,14724469,14724573
11434,11434,4,0,14724470,14724574
11434,11434,4,0,14724471,14724575
11434,11434,4,0,14724472,14724576
11434,11434,4,0,14724473,14724577
11434,11434,4,0,14724474,14724578
11434,11434,4,0,14724475,14724579
11434,11434,4,0,14724476,14724580
11434,11434,4,0,14724477,14724581
11434,11434,4,0,14724478,14724582
11434,11434,4,0,14724479,14724583
11434,11434,4,0,14724480,14724584
11434,11434,4,0,14724481,14724585
11434,11434,4,0,14724482,14724586
11434,11434,4,0,14724483,14724587
11434,11434,4,0,14724484,14724588
11434,11434,4,0,14724485,14724589
11434,11434,4,0,14724505,14724618
11434,11434,4,0,14724506,14724619
11434,11434,4,0,14724507,14724620
11434,11434,4,0,14724508,14724621
11434,11434,4,0,14724509,14724622
11434,11434,4,0,14724510,14724623
11434,11434,4,0,14724511,14724624
11434,11434,4,0,14724512,14724625
11434,11434,4,0,14724513,14724626
11434,11434,4,0,14724514,14724627
11434,11434,4,0,14724515,14724628
11434,11434,4,0,14724516,14724629
11434,11434,4,0,14724517,14724630
11434,11434,4,0,14724518,14724631
11434,11434,4,0,14724519,14724632
11434,11434,4,0,14724520,14724633
11434,11434,4,0,14724521,14724634
11434,11434,4,0,14724522,14724635
11434,11434,4,0,14724523,14724636
11434,11434,4,0,14724543,14724656
11434,11434,4,0,14724544,14724657
11434,11434,4,0,14724545,14724658
11434,11434,4,0,14724546,14724659
11434,11434,4,0,14724547,14724660
11434,11434,4,0,14724548,14724661
11434,11434,4,0,14724549,14724662
11434,11434,4,0,14724550,14724663
11434,11434,4,0,14724551,14724664
11434,11434,4,0,14724552,14724665
11434,11434,4,0,14724553,14724666
11434,11434,4,0,14724554,14724667
11434,11434,4,0,14724555,14724668
11434,11434,4,0,14724556,14724669
11434,11434,4,0,14724557,14724670
11434,11434,4,0,14724558,14724671
11434,11434,4,0,14724559,14724672
11434,11434,4,0,14724560,14724673
11434,11434,4,0,14724561,14724674
11434,11434,4,0,14724590,14724430
11434,11434,4,0,14724591,14724431
11434,11434,4,0,14724592,14724432
11434,11434,4,0,14724593,14724433
11434,11434,4,0,14724594,14724434
11434,11434,4,0,14724595,14724435
11434,11434,4,0,14724596,14724436
11434,11434,4,0,14724597,14724437
11434,11434,4,0,14724598,14724438
11434,11434,4,0,14724599,14724439
11434,11434,4,0,14724600,14724440
11434,11434,4,0,14724601,14724441
11434,11434,4,0,14724602,14724442
11434,11434,4,0,14724603,14724443
11434,11434,4,0,14724604,14724444
11434,11434,4,0,14724605,14724445
11434,11434,4,0,14724606,14724446
11434,11434,4,0,14724607,14724447
11434,11434,4,0,14724608,14724448
11434,11434,4,0,14724609,14724449
11434,11434,4,0,14724610,14724450
11434,11434,4,0,14724611,14724451
11434,11434,4,0,14724612,14724452
11434,11434,4,0,14724613,14724453
11434,11434,4,0,14724614,14724454
11434,11434,4,0,14724615,14724455
11434,11434,4,0,14724616,14724456
11434,11434,4,0,14724617,14724457
11434,11434,4,0,14724637,14724486
11434,11434,4,0,14724638,14724487
11434,11434,4,0,14724639,14724488
11434,11434,4,0,14724640,14724489
11434,11434,4,0,14724641,14724490
11434,11434,4,0,14724642,14724491
11434,11434,4,0,14724643,14724492
11434,11434,4,0,14724644,14724493
11434,11434,4,0,14724645,14724494
11434,11434,4,0,14724646,14724495
11434,11434,4,0,14724647,14724496
11434,11434,4,0,14724648,14724497
11434,11434,4,0,14724649,14724498
11434,11434,4,0,14724650,14724499
11434,11434,4,0,14724651,14724500
11434,11434,4,0,14724652,14724501
11434,11434,4,0,14724653,14724502
11434,11434,4,0,14724654,14724503
11434,11434,4,0,14724655,14724504
11434,11434,4,0,14724675,14724524
11434,11434,4,0,14724676,14724525
11434,11434,4,0,14724677,14724526
11434,11434,4,0,14724678,14724527
11434,11434,4,0,14724679,14724528
11434,11434,4,0,14724680,14724529
11434,11434,4,0,14724681,14724530
11434,11434,4,0,14724682,14724531
11434,11434,4,0,14724683,14724532
11434,11434,4,0,14724684,14724533
11434,11434,4,0,14724685,14724534
11434,11434,4,0,14724686,14724535
11434,11434,4,0,14724687,14724536
11434,11434,4,0,14724688,14724537
11434,11434,4,0,14724689,14724538
11434,11434,4,0,14724690,14724539
11434,11434,4,0,14724691,14724540
11434,11434,4,0,14724692,14724541
11434,11434,4,0,14724693,14724542
11439,7869,2,300,,
11441,10400,2,360,,
11441,11302,2,360,,
11441,11526,2,360,,
11441,11535,2,420,,
11441,35,2,360,,
11441,77,2,360,,
11441,78,2,360,,
11441,8019,2,480,,
11441,8035,2,480,,
11441,96,2,360,,
1147,785,2,360,,
11470,11393,2,360,,
11500,165,0,240,,
11500,251,0,240,,
1151,1307,2,360,,
1151,1355,0,240,,
1152,1575,0,240,,
11523,11272,2,300,,
11523,11523,0,240,,
11523,11706,2,60,,
11523,4494,2,300,,
